date,series,nav
2022-10-26,Iter97 best regime overlay,11744486.40480013
2022-10-27,Iter97 best regime overlay,12097220.524763186
2022-10-28,Iter97 best regime overlay,11957094.091538733
2022-10-31,Iter97 best regime overlay,12148320.755968463
2022-11-01,Iter97 best regime overlay,12329071.851756247
2022-11-02,Iter97 best regime overlay,12238269.217073916
2022-11-03,Iter97 best regime overlay,12312517.887745406
2022-11-04,Iter97 best regime overlay,12769608.522051256
2022-11-07,Iter97 best regime overlay,12926236.101803496
2022-11-08,Iter97 best regime overlay,12749378.711064305
2022-11-09,Iter97 best regime overlay,13107451.354769262
2022-11-10,Iter97 best regime overlay,13097017.6640777
2022-11-11,Iter97 best regime overlay,13028098.614298332
2022-11-14,Iter97 best regime overlay,13159390.319998808
2022-11-15,Iter97 best regime overlay,13145198.206751771
2022-11-16,Iter97 best regime overlay,13255087.852301292
2022-11-17,Iter97 best regime overlay,13594828.817644749
2022-11-18,Iter97 best regime overlay,13297112.011502597
2022-11-21,Iter97 best regime overlay,13302165.66314681
2022-11-22,Iter97 best regime overlay,13193762.053720042
2022-11-23,Iter97 best regime overlay,13216897.894423144
2022-11-24,Iter97 best regime overlay,13479383.929751994
2022-11-25,Iter97 best regime overlay,13444945.769019011
2022-11-28,Iter97 best regime overlay,13827455.253727414
2022-11-29,Iter97 best regime overlay,13856356.86786044
2022-11-30,Iter97 best regime overlay,13925900.293962572
2022-12-01,Iter97 best regime overlay,14477679.345190477
2022-12-02,Iter97 best regime overlay,14392390.575678578
2022-12-05,Iter97 best regime overlay,14393567.719453279
2022-12-06,Iter97 best regime overlay,14444485.633529354
2022-12-07,Iter97 best regime overlay,14274768.30049811
2022-12-08,Iter97 best regime overlay,14604203.672927052
2022-12-09,Iter97 best regime overlay,14500471.312617544
2022-12-12,Iter97 best regime overlay,14234369.82512936
2022-12-13,Iter97 best regime overlay,14063485.228831526
2022-12-14,Iter97 best regime overlay,14259210.075450301
2022-12-15,Iter97 best regime overlay,14479297.571646431
2022-12-16,Iter97 best regime overlay,14156638.767428119
2022-12-19,Iter97 best regime overlay,14141804.195227627
2022-12-20,Iter97 best regime overlay,13846918.431510037
2022-12-21,Iter97 best regime overlay,13986169.578441603
2022-12-22,Iter97 best regime overlay,13975922.201398425
2022-12-23,Iter97 best regime overlay,13952798.447282266
2022-12-26,Iter97 best regime overlay,14072019.554253098
2022-12-27,Iter97 best regime overlay,13694422.552372469
2022-12-28,Iter97 best regime overlay,13367488.572635807
2022-12-29,Iter97 best regime overlay,13470171.97752155
2022-12-30,Iter97 best regime overlay,13687245.448076222
2023-01-03,Iter97 best regime overlay,13807538.754980883
2023-01-04,Iter97 best regime overlay,13582172.367155004
2023-01-05,Iter97 best regime overlay,13337439.881778687
2023-01-06,Iter97 best regime overlay,13422144.036024407
2023-01-09,Iter97 best regime overlay,13768975.153539646
2023-01-10,Iter97 best regime overlay,13849168.106285112
2023-01-11,Iter97 best regime overlay,13917322.606551608
2023-01-12,Iter97 best regime overlay,14043301.983126557
2023-01-13,Iter97 best regime overlay,13824816.20332792
2023-01-16,Iter97 best regime overlay,14707269.61009607
2023-01-17,Iter97 best regime overlay,15325975.350842357
2023-01-30,Iter97 best regime overlay,15063441.436108341
2023-01-31,Iter97 best regime overlay,15369979.283276685
2023-02-01,Iter97 best regime overlay,15088783.370184503
2023-02-02,Iter97 best regime overlay,15172413.149383897
2023-02-03,Iter97 best regime overlay,14929435.374517536
2023-02-06,Iter97 best regime overlay,15334050.54070419
2023-02-07,Iter97 best regime overlay,15749407.1262007
2023-02-08,Iter97 best regime overlay,15890911.158069702
2023-02-09,Iter97 best regime overlay,15957279.813180795
2023-02-10,Iter97 best regime overlay,15734226.06624511
2023-02-13,Iter97 best regime overlay,16105732.411872383
2023-02-14,Iter97 best regime overlay,16081186.35604583
2023-02-15,Iter97 best regime overlay,16292066.537343217
2023-02-16,Iter97 best regime overlay,16557408.491684733
2023-02-17,Iter97 best regime overlay,16427984.319614077
2023-02-20,Iter97 best regime overlay,17290167.88870395
2023-02-21,Iter97 best regime overlay,18258162.79546309
2023-02-22,Iter97 best regime overlay,18575197.133055087
2023-02-23,Iter97 best regime overlay,19693752.027254466
2023-02-24,Iter97 best regime overlay,19044129.126720343
2023-03-01,Iter97 best regime overlay,18307017.767815456
2023-03-02,Iter97 best regime overlay,18633371.77051398
2023-03-03,Iter97 best regime overlay,18890610.83476258
2023-03-06,Iter97 best regime overlay,19328469.291316815
2023-03-07,Iter97 best regime overlay,19249752.91556352
2023-03-08,Iter97 best regime overlay,19030219.888668917
2023-03-09,Iter97 best regime overlay,18770809.98716868
2023-03-10,Iter97 best regime overlay,18144849.01495879
2023-03-13,Iter97 best regime overlay,17782267.527113788
2023-03-14,Iter97 best regime overlay,17379186.33176246
2023-03-15,Iter97 best regime overlay,17421880.61927428
2023-03-16,Iter97 best regime overlay,16809003.88510086
2023-03-17,Iter97 best regime overlay,17530153.427408934
2023-03-20,Iter97 best regime overlay,18527102.43420957
2023-03-21,Iter97 best regime overlay,19016243.208639614
2023-03-22,Iter97 best regime overlay,19544461.859662548
2023-03-23,Iter97 best regime overlay,19429543.669171043
2023-03-24,Iter97 best regime overlay,18824767.192555625
2023-03-27,Iter97 best regime overlay,19018156.732246436
2023-03-28,Iter97 best regime overlay,18820535.60920958
2023-03-29,Iter97 best regime overlay,19062624.384027608
2023-03-30,Iter97 best regime overlay,19394383.570613105
2023-03-31,Iter97 best regime overlay,19708062.866444614
2023-04-06,Iter97 best regime overlay,20269967.354681723
2023-04-07,Iter97 best regime overlay,21651880.172356248
2023-04-10,Iter97 best regime overlay,22102438.321279645
2023-04-11,Iter97 best regime overlay,21983532.99403367
2023-04-12,Iter97 best regime overlay,22121333.20933983
2023-04-13,Iter97 best regime overlay,22007742.480325337
2023-04-14,Iter97 best regime overlay,22866401.454488665
2023-04-17,Iter97 best regime overlay,23904484.963792484
2023-04-18,Iter97 best regime overlay,23139710.986915223
2023-04-19,Iter97 best regime overlay,23651559.982505474
2023-04-20,Iter97 best regime overlay,22551866.87202729
2023-04-21,Iter97 best regime overlay,21614472.11768439
2023-04-24,Iter97 best regime overlay,22691401.7195078
2023-04-25,Iter97 best regime overlay,21907016.00072398
2023-04-26,Iter97 best regime overlay,21722478.76619264
2023-04-27,Iter97 best regime overlay,21539448.542948212
2023-04-28,Iter97 best regime overlay,23483551.503037598
2023-05-02,Iter97 best regime overlay,24168403.87712803
2023-05-03,Iter97 best regime overlay,24578790.124015998
2023-05-04,Iter97 best regime overlay,23958049.693231013
2023-05-05,Iter97 best regime overlay,23869100.022335563
2023-05-08,Iter97 best regime overlay,23404949.07436887
2023-05-09,Iter97 best regime overlay,22869704.74886393
2023-05-10,Iter97 best regime overlay,23504338.771249052
2023-05-11,Iter97 best regime overlay,22753544.278203614
2023-05-12,Iter97 best regime overlay,23752163.445718244
2023-05-15,Iter97 best regime overlay,23095057.881516814
2023-05-16,Iter97 best regime overlay,23169534.430360407
2023-05-17,Iter97 best regime overlay,24017938.708158597
2023-05-18,Iter97 best regime overlay,24051755.943994746
2023-05-19,Iter97 best regime overlay,23894027.61677634
2023-05-22,Iter97 best regime overlay,24475893.744503565
2023-05-23,Iter97 best regime overlay,24166679.292943455
2023-05-24,Iter97 best regime overlay,24381813.1577181
2023-05-25,Iter97 best regime overlay,23865759.187793184
2023-05-26,Iter97 best regime overlay,23197207.528101772
2023-05-29,Iter97 best regime overlay,22873121.079019465
2023-05-30,Iter97 best regime overlay,22358100.923829813
2023-05-31,Iter97 best regime overlay,22376431.04215966
2023-06-01,Iter97 best regime overlay,22821688.299039412
2023-06-02,Iter97 best regime overlay,22075447.957954463
2023-06-05,Iter97 best regime overlay,22380826.031129368
2023-06-06,Iter97 best regime overlay,23307743.666885044
2023-06-07,Iter97 best regime overlay,22934578.673316233
2023-06-08,Iter97 best regime overlay,16120495.227774374
2023-06-09,Iter97 best regime overlay,22651650.25051706
2023-06-12,Iter97 best regime overlay,21981065.888008732
2023-06-13,Iter97 best regime overlay,22360537.36672563
2023-06-14,Iter97 best regime overlay,22432098.32276255
2023-06-15,Iter97 best regime overlay,23251527.76192066
2023-06-16,Iter97 best regime overlay,24288153.84621686
2023-06-19,Iter97 best regime overlay,24496326.41393115
2023-06-20,Iter97 best regime overlay,25014414.53160406
2023-06-21,Iter97 best regime overlay,24460305.795634177
2023-06-26,Iter97 best regime overlay,24183583.48070548
2023-06-27,Iter97 best regime overlay,23478666.893926732
2023-06-28,Iter97 best regime overlay,23708553.48183554
2023-06-29,Iter97 best regime overlay,24148289.785366185
2023-06-30,Iter97 best regime overlay,24265805.93002729
2023-07-03,Iter97 best regime overlay,24377070.17709221
2023-07-04,Iter97 best regime overlay,24259240.133836772
2023-07-05,Iter97 best regime overlay,25252971.3287696
2023-07-06,Iter97 best regime overlay,25048459.965225115
2023-07-07,Iter97 best regime overlay,25063672.998584058
2023-07-10,Iter97 best regime overlay,24339861.381286684
2023-07-11,Iter97 best regime overlay,24940558.658461325
2023-07-12,Iter97 best regime overlay,25457315.398924865
2023-07-13,Iter97 best regime overlay,25754473.02457775
2023-07-14,Iter97 best regime overlay,27069747.79694109
2023-07-17,Iter97 best regime overlay,26685127.392438043
2023-07-18,Iter97 best regime overlay,26375055.752807733
2023-07-19,Iter97 best regime overlay,26655323.79463802
2023-07-20,Iter97 best regime overlay,27040937.04574744
2023-07-21,Iter97 best regime overlay,27798231.992441628
2023-07-24,Iter97 best regime overlay,27397176.670244552
2023-07-25,Iter97 best regime overlay,28207867.485701952
2023-07-26,Iter97 best regime overlay,27887104.5464129
2023-07-27,Iter97 best regime overlay,28395449.884934623
2023-07-28,Iter97 best regime overlay,28562655.013933577
2023-07-31,Iter97 best regime overlay,27055559.429059498
2023-08-01,Iter97 best regime overlay,25239920.339594513
2023-08-02,Iter97 best regime overlay,24364535.572401956
2023-08-04,Iter97 best regime overlay,24938000.450269938
2023-08-07,Iter97 best regime overlay,26166940.426108316
2023-08-08,Iter97 best regime overlay,26076400.79275522
2023-08-09,Iter97 best regime overlay,25285089.539783645
2023-08-10,Iter97 best regime overlay,23113249.68771752
2023-08-11,Iter97 best regime overlay,23782695.237348363
2023-08-14,Iter97 best regime overlay,22988458.544347662
2023-08-15,Iter97 best regime overlay,23416810.746228054
2023-08-16,Iter97 best regime overlay,23303951.963746578
2023-08-17,Iter97 best regime overlay,24470470.972521037
2023-08-18,Iter97 best regime overlay,23264607.150905177
2023-08-21,Iter97 best regime overlay,24154410.74967541
2023-08-22,Iter97 best regime overlay,24604346.12591609
2023-08-23,Iter97 best regime overlay,24459215.078960497
2023-08-24,Iter97 best regime overlay,25261749.33546044
2023-08-25,Iter97 best regime overlay,24719326.80060266
2023-08-28,Iter97 best regime overlay,23719092.734880734
2023-08-29,Iter97 best regime overlay,24448316.86053284
2023-08-30,Iter97 best regime overlay,24856768.29034087
2023-08-31,Iter97 best regime overlay,25436944.91313195
2023-09-01,Iter97 best regime overlay,25682137.332561664
2023-09-04,Iter97 best regime overlay,25316410.40069551
2023-09-05,Iter97 best regime overlay,26948295.303903043
2023-09-06,Iter97 best regime overlay,25776396.21613721
2023-09-07,Iter97 best regime overlay,26179786.451419983
2023-09-08,Iter97 best regime overlay,24892544.984951336
2023-09-11,Iter97 best regime overlay,24641827.73495825
2023-09-12,Iter97 best regime overlay,24098853.38768826
2023-09-13,Iter97 best regime overlay,24036574.07615788
2023-09-14,Iter97 best regime overlay,24934541.227872845
2023-09-15,Iter97 best regime overlay,25140955.235771958
2023-09-18,Iter97 best regime overlay,24665485.02931834
2023-09-19,Iter97 best regime overlay,23850326.81975403
2023-09-20,Iter97 best regime overlay,23192496.02248089
2023-09-21,Iter97 best regime overlay,22957429.207118277
2023-09-22,Iter97 best regime overlay,23035328.81761304
2023-09-25,Iter97 best regime overlay,23294693.993137892
2023-09-26,Iter97 best regime overlay,22428636.03211112
2023-09-27,Iter97 best regime overlay,22676814.225007292
2023-09-28,Iter97 best regime overlay,23186759.417591322
2023-10-02,Iter97 best regime overlay,23701236.484231558
2023-10-03,Iter97 best regime overlay,23837188.170988604
2023-10-04,Iter97 best regime overlay,23918430.998890147
2023-10-05,Iter97 best regime overlay,24658164.02230182
2023-10-06,Iter97 best regime overlay,24436684.092530344
2023-10-11,Iter97 best regime overlay,22934386.261855908
2023-10-12,Iter97 best regime overlay,23494702.480461612
2023-10-13,Iter97 best regime overlay,23272103.612531997
2023-10-16,Iter97 best regime overlay,23571631.78440338
2023-10-17,Iter97 best regime overlay,22941313.851147965
2023-10-18,Iter97 best regime overlay,22644226.7942766
2023-10-19,Iter97 best regime overlay,23020901.04406093
2023-10-20,Iter97 best regime overlay,22853540.605041385
2023-10-23,Iter97 best regime overlay,22210570.875879813
2023-10-24,Iter97 best regime overlay,22621611.01738287
2023-10-25,Iter97 best regime overlay,22466030.398703244
2023-10-26,Iter97 best regime overlay,22095339.96015186
2023-10-27,Iter97 best regime overlay,21506866.541767906
2023-10-30,Iter97 best regime overlay,21440607.927755114
2023-10-31,Iter97 best regime overlay,20108117.47786859
2023-11-01,Iter97 best regime overlay,20194643.55864374
2023-11-02,Iter97 best regime overlay,20595577.931686807
2023-11-03,Iter97 best regime overlay,20366424.84520924
2023-11-06,Iter97 best regime overlay,21059446.020513747
2023-11-07,Iter97 best regime overlay,21245674.748377763
2023-11-08,Iter97 best regime overlay,21106913.49535546
2023-11-09,Iter97 best regime overlay,21033253.215403244
2023-11-10,Iter97 best regime overlay,19988274.946804952
2023-11-13,Iter97 best regime overlay,19658287.87544234
2023-11-14,Iter97 best regime overlay,20843828.76437551
2023-11-15,Iter97 best regime overlay,20515269.108390052
2023-11-16,Iter97 best regime overlay,20785419.123221856
2023-11-17,Iter97 best regime overlay,20757323.511933487
2023-11-20,Iter97 best regime overlay,20297191.905839156
2023-11-21,Iter97 best regime overlay,20718001.91940962
2023-11-22,Iter97 best regime overlay,20957027.480174433
2023-11-23,Iter97 best regime overlay,20059336.338825896
2023-11-24,Iter97 best regime overlay,19569191.855987217
2023-11-27,Iter97 best regime overlay,20557053.604836427
2023-11-28,Iter97 best regime overlay,21480089.170489483
2023-11-29,Iter97 best regime overlay,22256008.459012434
2023-11-30,Iter97 best regime overlay,21860871.46659422
2023-12-01,Iter97 best regime overlay,21716939.832692847
2023-12-04,Iter97 best regime overlay,21536158.590926223
2023-12-05,Iter97 best regime overlay,21074564.081303746
2023-12-06,Iter97 best regime overlay,20836650.63925556
2023-12-07,Iter97 best regime overlay,15962216.56333321
2023-12-08,Iter97 best regime overlay,16207253.195452433
2023-12-11,Iter97 best regime overlay,16749516.924836293
2023-12-12,Iter97 best regime overlay,16048434.963606268
2023-12-13,Iter97 best regime overlay,16425656.923798062
2023-12-14,Iter97 best regime overlay,16910969.692390632
